sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-5.1918;7.8099;1.7813;-5.3897;7.8641;2.2972;0.1979;-0.0542;-0.5159;0.0573;0.07;0.2061;393.0;21.8;-7.8;27.3;274.28;-52.59;66.28;2.0;51.732;19.519491;-96.91553;4351.61;1.8;12.903226;18 / 18;93.0;54.0;3.795;333466;2014-11-08 13:59:53:263
-5.1272;8.2702;0.2987;-4.8985;8.4111;1.1955;-0.2287;-0.1409;-0.8968;0.061;1.0496;0.2602;369.0;16.9;-8.2;32.4;275.76;-59.06;76.28;2.0;52.985;19.519491;-96.91553;4351.61;1.8;12.903226;18 / 18;93.0;54.0;3.795;333966;2014-11-08 13:59:53:763
-4.0713;8.6724;-0.1371;-4.4409;8.7407;0.2194;0.3696;-0.0683;-0.3565;-0.1174;0.1313;-0.1382;441.0;5.4;-8.6;40.0;269.21;-63.23;87.03;2.0;54.479;19.519491;-96.91553;4351.61;1.8;12.903226;18 / 18;93.0;54.0;3.795;334466;2014-11-08 13:59:54:263
-4.4682;8.406;-0.8278;-4.3444;8.7594;-0.7549;-0.1237;-0.3533;-0.0729;-0.379;0.7705;0.2221;393.0;-0.9;-8.6;43.1;272.22;-63.28;99.86;2.0;54.779;19.519491;-96.91553;4351.61;1.8;12.903226;18 / 18;93.0;54.0;3.795;334966;2014-11-08 13:59:54:763
-3.8906;8.9483;-3.0424;-3.6005;8.961;-1.7053;-0.2901;-0.0126;-1.3371;-0.3838;1.4661;-0.1523;281.0;-18.7;-9.4;40.7;265.81;-66.03;115.34;2.0;55.351;19.519491;-96.915535;4354.84;0.0;9.677419;18 / 18;93.0;54.0;3.795;335467;2014-11-08 13:59:55:264
-1.7867;8.7436;-1.2037;-3.186;9.0157;-2.1764;1.3994;-0.2721;0.9728;-0.4402;1.2022;-0.5055;146.0;-23.8;-16.0;22.8;253.16;-66.87;129.26;2.0;55.231;19.519491;-96.915535;4354.84;0.0;9.677419;18 / 18;93.0;54.0;3.795;335967;2014-11-08 13:59:55:764
-3.5733;11.0762;-2.7695;-2.923;9.1678;-1.8918;-0.6503;1.9084;-0.8777;0.1158;0.2668;0.1846;156.0;-21.3;-19.8;15.8;232.02;-67.72;115.56;2.0;60.31;19.519491;-96.915535;4354.84;0.0;9.677419;18 / 18;93.0;54.0;3.795;336467;2014-11-08 13:59:56:264
-4.2228;8.8562;-3.6194;-4.3077;8.2352;-3.1298;0.0849;0.621;-0.4896;0.0828;0.0964;-0.1979;97.0;-11.2;-24.4;10.3;225.57;-60.26;126.95;2.0;57.053;19.519491;-96.915535;4354.84;0.0;9.677419;18 / 18;93.0;54.0;3.795;336968;2014-11-08 13:59:56:765
-4.0995;8.2037;-1.7172;-4.1293;8.7064;-1.8215;0.0298;-0.5027;0.1042;0.2884;-0.3119;-0.3758;121.0;-14.5;-23.7;10.3;218.16;-62.6;113.8;2.0;55.709;19.519491;-96.915535;4354.84;0.0;9.677419;18 / 18;93.0;54.0;3.795;337468;2014-11-08 13:59:57:265
-3.8906;9.262;-2.2104;-3.0396;9.0772;-2.1299;-0.851;0.1848;-0.0806;0.0237;-0.327;0.4618;112.0;-16.2;-23.3;12.8;228.38;-63.35;119.48;2.0;55.532;19.519491;-96.915535;4354.84;0.0;9.677419;18 / 18;93.0;54.0;3.795;337968;2014-11-08 13:59:57:765
-2.2865;9.2123;-1.7406;-3.6052;8.8965;-2.0065;1.3187;0.3158;0.2659;0.6954;-0.5007;-0.1651;108.0;-18.4;-20.8;15.3;232.98;-65.12;119.1;2.0;58.801;19.519484;-96.91553;4354.84;1.8;12.903226;18 / 18;93.0;54.0;3.795;338469;2014-11-08 13:59:58:266
-4.7441;9.0489;-1.8537;-3.8019;8.7979;-2.077;-0.9423;0.251;0.2233;0.1148;0.1057;0.1148;99.0;-18.5;-20.4;17.8;238.0;-63.78;118.65;2.0;61.258;19.519484;-96.91553;4354.84;1.8;12.903226;18 / 18;93.0;54.0;3.795;338969;2014-11-08 13:59:58:766
-4.1198;10.255;-1.2294;-3.1017;9.0665;-2.0854;-1.0181;1.1885;0.856;-0.2394;0.2818;0.1973;80.0;-18.3;-20.0;16.2;237.57;-64.18;122.32;2.0;60.773;19.519484;-96.91553;4354.84;1.8;12.903226;17 / 17;93.0;54.0;3.795;339470;2014-11-08 13:59:59:267
-3.8128;9.7689;-1.6903;-3.7593;8.8223;-2.0508;-0.0534;0.9467;0.3605;-0.2107;0.0655;-0.1499;83.0;-15.0;-21.9;9.3;220.64;-64.11;118.61;2.0;56.394;19.519484;-96.91553;4354.84;1.8;12.903226;17 / 17;93.0;54.0;3.795;339970;2014-11-08 13:59:59:767
-3.0915;8.2259;-2.1231;-3.0926;9.1736;-1.5659;0.0011;-0.9477;-0.5571;-0.0115;-0.004;0.3164;96.0;-17.5;-23.4;9.0;219.73;-68.14;116.79;2.0;59.394;19.519485;-96.91552;4354.84;0.0;12.903226;18 / 18;93.0;54.0;3.795;340470;2014-11-08 14:00:00:267
-2.3427;9.3236;-1.7771;-3.0716;9.2207;-1.309;0.7289;0.1029;-0.4681;-0.0141;0.3393;-0.1872;86.0;-19.2;-20.9;9.4;219.8;-71.42;114.96;2.0;56.935;19.519485;-96.91552;4354.84;0.0;12.903226;18 / 18;93.0;54.0;3.795;340970;2014-11-08 14:00:00:767
-3.9642;8.0631;-1.6604;-3.265;9.1217;-1.518;-0.6992;-1.0587;-0.1424;0.1025;0.0621;-0.3214;72.0;-16.9;-22.5;7.5;216.8;-68.46;114.94;2.0;63.653;19.519485;-96.91552;4354.84;0.0;12.903226;19 / 19;93.0;54.0;3.795;341472;2014-11-08 14:00:01:269
-3.1442;8.4126;-1.2294;-3.7879;8.8892;-1.6748;0.6437;-0.4765;0.4454;0.4935;-0.6067;0.0194;70.0;-14.4;-23.3;8.8;217.63;-65.02;113.85;2.0;54.901;19.519485;-96.91552;4354.84;0.0;12.903226;19 / 19;93.0;54.0;3.795;341972;2014-11-08 14:00:01:769
-4.3329;8.0188;-1.0385;-4.0818;8.76;-1.665;-0.2511;-0.7412;0.6265;0.3012;-0.7244;0.2882;76.0;-18.3;-21.6;18.7;233.02;-63.29;112.19;2.0;54.116;19.519485;-96.91552;4354.84;0.0;12.903226;19 / 19;93.0;54.0;3.795;342472;2014-11-08 14:00:02:269
-4.0977;8.819;-1.1253;-4.0591;8.8917;-0.7948;-0.0386;-0.0727;-0.3305;0.6;-1.4967;0.5033;104.0;-16.7;-18.7;32.7;243.68;-62.39;101.6;2.0;53.354;19.519485;-96.91552;4354.84;0.0;12.903226;19 / 19;93.0;54.0;3.795;342972;2014-11-08 14:00:02:769
-1.9722;9.1327;-1.9267;-3.1862;9.2067;-1.1207;1.214;-0.074;-0.806;0.3736;-1.1377;0.6067;197.0;-9.4;-10.3;43.3;270.98;-68.38;108.06;2.0;53.349;19.519485;-96.91552;4354.84;0.0;12.903226;19 / 19;93.0;54.0;3.795;343472;2014-11-08 14:00:03:269
-2.7444;9.1866;-1.9261;-3.2463;9.0556;-1.9049;0.5019;0.131;-0.0213;0.1281;0.1212;-0.0927;158.0;-3.8;-6.7;45.6;287.52;-68.03;116.01;2.0;54.054;19.519485;-96.91552;4354.84;0.0;12.903226;19 / 19;93.0;54.0;3.795;343972;2014-11-08 14:00:03:769
-3.2759;9.3386;-2.3308;-3.1961;8.9976;-2.2359;-0.0798;0.341;-0.0948;0.0636;0.1747;0.0208;145.0;-6.1;-4.0;47.6;294.11;-66.56;124.98;2.0;56.279;19.519485;-96.91552;4354.84;0.0;12.903226;18 / 18;93.0;54.0;3.795;344472;2014-11-08 14:00:04:269
-3.4931;9.2799;-2.6228;-3.6948;8.8136;-2.1997;0.2017;0.4663;-0.4231;0.0887;-0.1811;-0.0921;142.0;-3.6;-3.6;48.0;291.7;-63.99;120.77;2.0;55.104;19.519485;-96.91552;4354.84;0.0;12.903226;18 / 18;93.0;54.0;3.795;344972;2014-11-08 14:00:04:769
-4.1288;8.6054;-2.9951;-3.9494;8.612;-2.531;-0.1794;-0.0066;-0.4641;0.2027;-0.338;0.18;116.0;-0.6;-2.0;48.0;297.2;-61.42;122.65;2.0;57.147;19.519485;-96.91552;4354.84;0.0;12.903226;19 / 19;93.0;54.0;3.795;345472;2014-11-08 14:00:05:269
-2.4738;9.3925;-0.8511;-3.3731;8.9981;-1.9562;0.8993;0.3944;1.1051;0.3768;-0.6807;0.1249;115.0;5.1;-2.0;45.3;301.84;-64.23;119.26;2.0;57.958;19.519485;-96.91552;4354.84;0.0;12.903226;19 / 19;93.0;54.0;3.795;345972;2014-11-08 14:00:05:769
-3.7733;9.2692;-2.3463;-3.7162;8.933;-1.6008;-0.057;0.3362;-0.7456;0.3923;-0.6226;-0.3119;117.0;8.6;-4.1;37.4;313.3;-67.86;121.69;2.0;66.616;19.519478;-96.91553;4354.84;0.0;9.677419;19 / 19;93.0;54.0;3.795;346472;2014-11-08 14:00:06:269
-2.4439;9.909;-1.6071;-3.1835;9.1328;-1.621;0.7397;0.7762;0.0139;0.0716;-0.0288;-0.187;98.0;19.1;-4.1;31.6;319.77;-62.85;114.22;2.0;66.955;19.519478;-96.91553;4354.84;0.0;9.677419;19 / 19;93.0;54.0;3.795;346972;2014-11-08 14:00:06:769
-3.0448;9.7127;-1.4293;-3.6361;8.9295;-1.7927;0.5913;0.7832;0.3633;0.1403;-0.3521;0.1361;95.0;24.3;-6.6;23.7;333.6;-65.62;116.33;2.0;59.299;19.519478;-96.91553;4354.84;0.0;9.677419;19 / 19;93.0;54.0;3.795;347472;2014-11-08 14:00:07:269
-3.4243;8.1217;-2.1554;-2.7721;9.1308;-2.2616;-0.6522;-1.009;0.1063;-0.1297;0.1166;-0.2072;80.0;24.1;-9.5;21.7;356.03;-68.6;129.21;2.0;58.672;19.519478;-96.91553;4354.84;0.0;9.677419;19 / 19;93.0;54.0;3.795;347972;2014-11-08 14:00:07:769
-3.7996;8.582;-1.7292;-2.311;9.2891;-2.1315;-1.4886;-0.707;0.4023;0.127;-0.094;-0.0546;82.0;19.1;-10.1;21.3;356.7;-70.83;135.13;2.0;60.759;19.519478;-96.91553;4354.84;0.0;9.677419;19 / 19;93.0;54.0;3.795;348474;2014-11-08 14:00:08:271
-1.4198;9.5828;-1.1384;-2.4244;9.3741;-1.5556;1.0046;0.2087;0.4171;-3.0E-4;0.3092;-0.1686;112.0;24.4;-11.6;19.8;357.32;-71.7;126.15;2.0;61.027;19.519478;-96.91553;4354.84;0.0;9.677419;19 / 19;93.0;54.0;3.795;348974;2014-11-08 14:00:08:771
-2.6989;9.1518;-1.6951;-2.2523;9.3996;-1.6565;-0.4465;-0.2478;-0.0386;0.0093;0.1654;-0.71;108.0;23.6;-11.6;21.2;1.75;-75.01;132.7;2.0;61.039;19.519478;-96.91553;4354.84;0.0;9.677419;20 / 20;93.0;54.0;3.795;349474;2014-11-08 14:00:09:271
-3.0652;9.1417;-1.2444;-2.1335;9.3205;-2.1786;-0.9317;-0.1789;0.9343;0.2085;0.0794;-0.1931;103.0;24.4;-10.4;20.5;5.17;-72.27;135.62;2.0;61.587;19.519478;-96.91553;4354.84;0.0;9.677419;20 / 20;93.0;54.0;3.795;349975;2014-11-08 14:00:09:772
-3.5261;10.8457;-1.9237;-3.1557;9.093;-1.8785;-0.3703;1.7527;-0.0453;0.0173;-0.2855;-0.2072;107.0;26.0;-10.8;16.8;356.96;-68.01;120.76;2.0;70.344;19.519484;-96.91553;4351.61;0.9;12.903226;19 / 19;93.0;54.0;3.795;350475;2014-11-08 14:00:10:272
-2.0859;8.5299;-2.1261;-2.673;9.1618;-2.2556;0.587;-0.6318;0.1296;-0.0706;0.3638;-0.4517;102.0;25.8;-11.2;17.2;15.18;-69.21;135.52;2.0;69.869;19.519484;-96.91553;4351.61;0.9;12.903226;19 / 19;93.0;54.0;3.795;350975;2014-11-08 14:00:10:772
-3.4345;11.0582;-1.5347;-2.7301;9.1643;-2.1757;-0.7044;1.894;0.641;0.2836;0.4107;0.0213;113.0;25.7;-9.1;19.8;3.04;-66.06;129.66;2.0;69.463;19.519491;-96.91553;4351.61;0.0;9.677419;20 / 20;93.0;54.0;3.795;351475;2014-11-08 14:00:11:272
-3.8229;8.5551;-3.1825;-2.5147;9.0763;-2.7328;-1.3083;-0.5212;-0.4497;-0.4189;1.7774;-0.559;121.0;19.3;-9.1;31.3;347.41;-70.31;137.66;2.0;70.162;19.519491;-96.91553;4351.61;0.0;9.677419;20 / 20;93.0;54.0;3.795;351975;2014-11-08 14:00:11:772
-0.9487;8.5461;-2.9449;-2.0012;9.3419;-2.2123;1.0525;-0.7958;-0.7326;-0.4152;0.8242;-0.2735;129.0;-1.3;-4.1;46.4;314.12;-72.29;137.87;2.0;69.591;19.519491;-96.91553;4351.61;0.0;9.677419;19 / 19;93.0;54.0;3.795;352475;2014-11-08 14:00:12:272
-1.3832;8.7299;-3.1789;-1.4489;9.4682;-2.1033;0.0657;-0.7384;-1.0756;0.3704;-0.1686;0.3766;193.0;-9.4;-4.5;47.6;299.88;-73.06;132.83;2.0;71.366;19.519491;-96.91553;4351.61;0.0;9.677419;19 / 19;93.0;54.0;3.795;352975;2014-11-08 14:00:12:772
-1.0145;8.9567;-2.6468;-1.3413;9.331;-2.7024;0.3267;-0.3743;0.0556;-0.2304;0.6935;-0.2634;168.0;-13.8;-2.0;49.9;318.35;-72.21;155.84;2.0;69.733;19.519491;-96.91553;4351.61;0.0;9.677419;20 / 20;93.0;54.0;3.795;353476;2014-11-08 14:00:13:273
-2.0219;8.8232;-2.9084;-1.6222;9.3995;-2.2779;-0.3997;-0.5763;-0.6305;-0.3108;0.5273;-0.24;192.0;-21.3;-3.4;47.7;303.34;-74.61;146.41;2.0;68.438;19.519491;-96.91553;4351.61;0.0;9.677419;20 / 20;93.0;54.0;3.795;353977;2014-11-08 14:00:13:774
-1.9363;9.4355;-1.8364;-1.854;9.5123;-1.5;-0.0824;-0.0767;-0.3363;-0.1867;0.4288;-0.0839;221.0;-23.7;-6.7;41.6;279.96;-74.43;132.35;2.0;66.852;19.519491;-96.91553;4351.61;0.0;9.677419;19 / 19;93.0;54.0;3.795;354478;2014-11-08 14:00:14:275
-2.3385;9.1554;-1.3461;-1.5908;9.627;-0.9798;-0.7477;-0.4716;-0.3663;0.0913;-0.3025;-0.0386;303.0;-22.1;-9.7;39.1;269.72;-79.02;121.63;2.0;68.493;19.519491;-96.91553;4351.61;0.0;9.677419;19 / 19;93.0;54.0;3.795;354978;2014-11-08 14:00:14:775
-1.2653;9.6672;-1.734;-1.5686;9.5489;-1.59;0.3033;0.1183;-0.144;-0.0679;0.2908;-0.0482;280.0;-20.7;-8.1;42.5;284.43;-77.1;132.93;2.0;67.601;19.5195;-96.915535;4348.39;0.0;9.677419;18 / 18;93.0;54.0;3.795;355478;2014-11-08 14:00:15:275
-2.0979;9.5942;-1.1869;-1.7073;9.5362;-1.5218;-0.3906;0.0579;0.3349;-0.3124;-0.1004;-0.065;244.0;-25.1;-7.7;42.1;278.49;-76.51;131.71;2.0;67.967;19.5195;-96.915535;4348.39;0.0;9.677419;18 / 18;93.0;54.0;3.795;355978;2014-11-08 14:00:15:775
-0.3897;9.7899;-0.3442;-1.222;9.6729;-1.0542;0.8323;0.1169;0.71;-0.2224;0.4591;0.2471;236.0;-24.7;-9.8;39.4;266.6;-78.66;121.67;2.0;67.216;19.5195;-96.915535;4348.39;0.0;9.677419;19 / 19;93.0;54.0;3.795;356478;2014-11-08 14:00:16:275
-1.8884;9.5451;-1.998;-2.3007;9.3927;-1.6291;0.4123;0.1524;-0.3688;0.0562;0.5542;-0.3041;183.0;-26.5;-12.2;30.1;260.03;-75.15;125.13;2.0;66.215;19.5195;-96.915535;4348.39;0.0;9.677419;19 / 19;93.0;54.0;3.795;356978;2014-11-08 14:00:16:775
-3.1843;9.5421;-1.5622;-1.9736;9.4519;-1.7134;-1.2106;0.0901;0.1512;0.078;-0.4325;-0.535;169.0;-27.0;-13.0;30.2;260.06;-74.86;128.06;2.0;70.166;19.5195;-96.915535;4348.39;0.0;9.677419;17 / 17;93.0;54.0;3.795;357478;2014-11-08 14:00:17:275
-1.5107;7.6154;-2.9922;-0.9312;9.5205;-2.1595;-0.5796;-1.9051;-0.8327;-0.2559;0.9547;-0.5726;169.0;-31.9;-11.1;27.8;275.4;-75.77;143.18;2.0;67.569;19.5195;-96.915535;4348.39;0.0;9.677419;17 / 17;93.0;54.0;3.795;357978;2014-11-08 14:00:17:775
-0.6626;9.6061;-3.5757;-1.6734;9.4506;-2.0141;1.0108;0.1556;-1.5616;0.216;-0.1795;0.2053;186.0;-26.7;-15.9;16.8;255.3;-74.51;140.28;2.0;65.586;19.5195;-96.915535;4348.39;0.0;9.677419;18 / 18;93.0;54.0;3.795;358478;2014-11-08 14:00:18:275
-2.2452;9.4128;-1.8262;-1.693;9.4266;-2.108;-0.5522;-0.0138;0.2818;-0.3396;0.3262;-0.0019;177.0;-33.4;-14.6;19.0;255.46;-74.0;141.23;2.0;63.962;19.5195;-96.915535;4348.39;0.0;9.677419;18 / 18;93.0;54.0;3.795;358978;2014-11-08 14:00:18:775
-1.5012;7.3652;-3.3495;-0.7396;9.3769;-2.7743;-0.7616;-2.0118;-0.5752;0.3241;0.233;-0.0671;151.0;-36.2;-12.8;17.9;275.73;-72.98;165.07;2.0;61.792;19.5195;-96.915535;4348.39;0.0;9.677419;18 / 18;93.0;54.0;3.795;359478;2014-11-08 14:00:19:275
-0.8763;10.6404;-2.4804;-1.5833;9.4451;-2.1103;0.707;1.1953;-0.3701;0.0956;-0.6434;0.0754;143.0;-27.3;-15.4;15.7;254.71;-73.63;141.2;2.0;62.138;19.5195;-96.915535;4348.39;0.0;9.677419;18 / 18;93.0;54.0;3.795;359978;2014-11-08 14:00:19:775
-1.5628;9.0914;-2.7025;-1.7807;9.3161;-2.4919;0.2179;-0.2247;-0.2106;0.0626;-0.204;-0.0429;156.0;-29.9;-12.9;24.7;268.71;-72.46;146.6;2.0;61.133;19.5195;-96.915535;4348.39;0.0;9.677419;19 / 19;93.0;54.0;3.795;360480;2014-11-08 14:00:20:277
-1.391;9.2698;-2.5732;-1.9814;9.4286;-1.8291;0.5903;-0.1589;-0.744;0.1473;0.8384;0.0929;165.0;-28.1;-13.3;25.9;260.47;-74.04;132.71;2.0;60.845;19.5195;-96.915535;4348.39;0.0;9.677419;19 / 19;93.0;54.0;3.795;360980;2014-11-08 14:00:20:777
-0.9714;9.411;-1.5048;-1.4473;9.5343;-1.781;0.4759;-0.1233;0.2762;0.1712;0.1851;-0.2642;106.0;-28.6;-13.3;21.2;262.07;-76.47;140.9;2.0;63.93;19.5195;-96.915535;4348.39;0.0;9.677419;18 / 18;93.0;54.0;3.795;361480;2014-11-08 14:00:21:277
-1.3306;10.1155;-2.4343;-1.8984;9.4153;-1.9798;0.5678;0.7002;-0.4545;-0.0194;-0.1089;0.0506;129.0;-26.6;-15.9;16.9;251.21;-73.76;136.2;2.0;64.211;19.5195;-96.915535;4348.39;0.0;9.677419;18 / 18;93.0;54.0;3.795;361980;2014-11-08 14:00:21:777
-2.059;9.4511;-1.4251;-1.7022;9.4042;-2.1985;-0.3568;0.0469;0.7734;-0.29;-0.2274;0.2221;154.0;-28.7;-14.4;20.0;260.59;-73.53;142.25;2.0;64.958;19.519503;-96.91553;4348.39;0.0;9.677419;18 / 18;93.0;54.0;3.795;362480;2014-11-08 14:00:22:277
-0.7901;10.3382;-2.147;-1.1758;9.5455;-1.9159;0.3857;0.7926;-0.2311;-0.0578;-0.0016;0.9864;154.0;-29.1;-14.0;20.4;256.34;-76.39;136.72;2.0;67.037;19.519503;-96.91553;4348.39;0.0;9.677419;18 / 18;93.0;54.0;3.795;362980;2014-11-08 14:00:22:777
-0.3298;9.7246;-1.2929;-0.1245;9.6711;-1.6201;-0.2053;0.0535;0.3272;0.053;0.1185;-0.0213;129.0;-35.4;-9.7;20.4;294.22;-79.77;177.15;2.0;63.706;19.519503;-96.91553;4348.39;0.0;9.677419;19 / 19;93.0;54.0;3.795;363480;2014-11-08 14:00:23:277
0.0036;9.3434;-1.6484;-0.4668;9.6863;-1.459;0.4704;-0.3429;-0.1894;-0.0855;0.0463;-0.0783;119.0;-32.7;-11.0;17.8;278.14;-81.01;162.26;2.0;59.669;19.519503;-96.91553;4348.39;0.0;9.677419;19 / 19;93.0;54.0;3.795;363980;2014-11-08 14:00:23:777
-1.1881;9.5421;-2.0255;-1.1672;9.5341;-1.977;-0.0209;0.008;-0.0485;0.118;0.2418;-0.0679;127.0;-29.7;-13.1;17.4;263.97;-76.46;149.44;2.0;66.49;19.519503;-96.91553;4348.39;0.0;9.677419;17 / 17;93.0;54.0;3.795;364480;2014-11-08 14:00:24:277
-1.8082;9.6666;-2.5893;-1.654;9.4486;-2.0391;-0.1542;0.218;-0.5502;-0.2559;0.1811;0.1063;105.0;-27.5;-15.5;16.2;254.81;-74.47;140.95;2.0;64.174;19.519503;-96.91553;4348.39;0.0;9.677419;17 / 17;93.0;54.0;3.795;364980;2014-11-08 14:00:24:777
-1.5897;9.6839;-1.5257;-1.8133;9.4712;-1.7827;0.2235;0.2127;0.257;0.0461;-0.0341;-0.1393;99.0;-25.5;-16.7;14.1;246.57;-75.08;135.59;2.0;62.685;19.519503;-96.91553;4348.39;0.0;9.677419;17 / 17;93.0;54.0;3.795;365481;2014-11-08 14:00:25:278
-1.6472;9.8946;-0.9116;-1.5861;9.5648;-1.4726;-0.0612;0.3298;0.561;0.0328;-0.0663;-0.0871;103.0;-27.5;-16.3;14.1;244.69;-77.25;132.88;2.0;65.019;19.519503;-96.91553;4348.39;0.0;9.677419;17 / 17;93.0;54.0;3.795;365981;2014-11-08 14:00:25:778
-1.5634;9.3242;-1.7053;-1.4798;9.5689;-1.5545;-0.0836;-0.2447;-0.1507;-0.0072;0.1587;-0.0589;103.0;-26.8;-15.9;13.7;245.25;-77.4;133.41;2.0;62.241;19.519497;-96.91553;4348.39;0.0;9.677419;17 / 17;93.0;54.0;3.795;366482;2014-11-08 14:00:26:279
-1.2282;9.6307;-1.1384;-1.2239;9.6155;-1.4884;-0.0043;0.0152;0.35;0.0439;-0.1923;0.0248;111.0;-27.9;-15.5;13.3;250.57;-78.67;140.57;2.0;62.205;19.519497;-96.91553;4348.39;0.0;9.677419;17 / 17;93.0;54.0;3.795;366982;2014-11-08 14:00:26:779
-0.9613;9.5786;-1.3348;-1.3133;9.5979;-1.5249;0.3521;-0.0193;0.1901;-0.0067;-0.0429;0.0738;115.0;-28.2;-15.1;14.9;252.4;-78.16;139.26;2.0;61.291;19.519497;-96.91553;4348.39;0.0;9.677419;19 / 19;93.0;54.0;3.795;367482;2014-11-08 14:00:27:279
-1.148;9.4595;-1.6514;-1.3759;9.5895;-1.5231;0.2278;-0.13;-0.1283;0.0972;0.0019;-0.0061;107.0;-28.5;-15.1;14.9;249.38;-78.14;136.11;2.0;61.713;19.519497;-96.91553;4348.39;0.0;9.677419;19 / 19;93.0;54.0;3.795;367983;2014-11-08 14:00:27:780
-1.8986;9.9323;-1.5377;-1.413;9.5683;-1.6194;-0.4856;0.3641;0.0817;0.0567;0.086;0.0181;114.0;-28.4;-15.1;15.7;253.3;-77.34;138.89;2.0;58.962;19.51949;-96.91553;4351.61;0.0;9.677419;19 / 19;93.0;54.0;3.795;368483;2014-11-08 14:00:28:280
-1.0888;9.1488;-1.8657;-1.4289;9.5649;-1.625;0.3401;-0.4161;-0.2406;0.0423;0.0399;0.0157;139.0;-27.8;-15.1;16.1;252.84;-77.21;139.16;2.0;56.035;19.51949;-96.91553;4351.61;0.0;9.677419;19 / 19;93.0;54.0;3.795;368983;2014-11-08 14:00:28:780
-1.6753;9.5858;-1.8669;-1.4623;9.5775;-1.5177;-0.213;0.0083;-0.3492;-0.0019;0.1092;0.0967;134.0;-28.4;-15.1;16.1;250.71;-77.59;136.06;2.0;56.37;19.51949;-96.91553;4351.61;0.0;9.677419;19 / 19;93.0;54.0;3.795;369483;2014-11-08 14:00:29:280
-1.0648;9.5463;-1.5347;-1.256;9.6196;-1.434;0.1912;-0.0733;-0.1007;-0.0013;-0.1137;0.0312;159.0;-29.4;-14.2;16.0;253.89;-78.72;139.34;2.0;63.987;19.51949;-96.91553;4351.61;0.0;9.677419;19 / 19;93.0;54.0;3.795;369983;2014-11-08 14:00:29:780
-0.0138;9.408;-1.4778;-1.0906;9.6325;-1.4819;1.0769;-0.2245;0.0041;0.2053;-0.5097;-0.1324;161.0;-30.0;-13.8;20.3;263.24;-79.19;143.65;2.0;62.716;19.51949;-96.91553;4351.61;0.0;9.677419;19 / 19;93.0;54.0;3.795;370484;2014-11-08 14:00:30:281
0.9301;9.068;-2.6037;-0.4683;9.6041;-1.9268;1.3984;-0.536;-0.6768;0.3151;0.2876;-0.0423;146.0;-40.1;-11.2;21.1;280.99;-78.33;166.34;2.0;66.749;19.51949;-96.91553;4351.61;0.0;9.677419;19 / 19;93.0;54.0;3.795;370984;2014-11-08 14:00:30:781
-1.3898;9.8067;-2.4331;-0.7897;9.5359;-2.1477;-0.6001;0.2707;-0.2854;0.0615;0.0695;-0.2216;124.0;-32.5;-11.2;19.9;281.55;-76.83;164.38;2.0;65.225;19.51949;-96.91553;4351.61;0.0;9.677419;19 / 19;93.0;54.0;3.795;371484;2014-11-08 14:00:31:281
-0.5614;9.7414;-2.074;-0.6615;9.5625;-2.0716;0.1;0.1789;-0.0023;0.0328;-0.0445;0.0341;122.0;-31.7;-12.4;18.7;278.62;-77.19;162.29;2.0;61.003;19.51949;-96.91553;4351.61;0.0;9.677419;19 / 19;93.0;54.0;3.795;371985;2014-11-08 14:00:31:782
-0.729;9.5241;-2.2601;-1.0437;9.4629;-2.3525;0.3146;0.0612;0.0924;0.102;-0.0458;-0.0868;121.0;-31.6;-11.6;20.5;276.68;-74.99;158.43;2.0;62.703;19.51949;-96.91553;4351.61;0.0;9.677419;19 / 19;93.0;54.0;3.795;372485;2014-11-08 14:00:32:282
-1.4599;9.7965;-2.7946;-1.2929;9.43;-2.3608;-0.167;0.3664;-0.4338;0.0194;0.0051;0.0277;125.0;-33.8;-12.4;22.1;273.27;-74.08;153.2;2.0;54.229;19.51949;-96.91553;4351.61;0.0;9.677419;19 / 19;93.0;54.0;3.795;372985;2014-11-08 14:00:32:782
-0.0766;9.3613;-2.7599;-0.5351;9.4163;-2.6864;0.4585;-0.055;-0.0735;0.2479;-0.1297;-0.2019;120.0;-32.4;-11.6;22.5;283.67;-74.13;163.3;2.0;52.293;19.51949;-96.91553;4351.61;0.0;9.677419;18 / 18;93.0;54.0;3.795;373486;2014-11-08 14:00:33:283
